PV_ID,PV_ID_original,Year,Month,Day,Time,Tempreature,Precipitation,Weather,Observed,ForecastOpticalFlow,lat,lng
1,6,13,8,15,6.5,26.9,0,2,0.4303112,0.277511323,35.81228,139.72822
1,6,13,8,15,7,27.7,0,1,0.5741708,0.704724674,35.81228,139.72822
1,6,13,8,15,7.5,27.7,0,1,1.2792904,1.213329028,35.81228,139.72822
1,6,13,8,15,8,28.8,0,1,1.70031,1.601001589,35.81228,139.72822
1,6,13,8,15,8.5,28.8,0,1,1.9498218,1.871113088,35.81228,139.72822
1,6,13,8,15,9,30.5,0,1,2.0936702,2.054014124,35.81228,139.72822
1,6,13,8,15,9.5,30.5,0,1,2.2200178,2.081256552,35.81228,139.72822
1,6,13,8,15,10,32.1,0,1,2.2993182,2.211568677,35.81228,139.72822
1,6,13,8,15,10.5,32.1,0,1,2.3225202,2.217817115,35.81228,139.72822
1,6,13,8,15,11,32.6,0,1,2.2610588,2.265948198,35.81228,139.72822
1,6,13,8,15,11.5,32.6,0,1,2.3020998,2.243178786,35.81228,139.72822
1,6,13,8,15,12,33.3,0,1,2.1583562,2.12630185,35.81228,139.72822
1,6,13,8,15,12.5,33.3,0,1,2.0633586,1.934224368,35.81228,139.72822
1,6,13,8,15,13,33.7,0,1,1.9914,1.719559303,35.81228,139.72822
1,6,13,8,15,13.5,33.7,0,1,1.7859842,1.797735298,35.81228,139.72822
1,6,13,8,15,14,33.8,0,2,1.595412,1.503094369,35.81228,139.72822
1,6,13,8,15,14.5,33.8,0,2,1.3423728,1.31307093,35.81228,139.72822
1,6,13,8,15,15,33.2,0,1,1.0228,0.988185584,35.81228,139.72822
1,6,13,8,15,15.5,33.2,0,1,0.701592,0.608204302,35.81228,139.72822
1,6,13,8,15,16,32.6,0,2,0.2369104,0.424843345,35.81228,139.72822
1,6,13,8,15,16.5,32.6,0,2,0.117555,0.132620635,35.81228,139.72822
1,6,13,8,15,17,31.3,0,3,0.117585,0.063547063,35.81228,139.72822
1,6,13,8,16,6.5,28,0,1,0.3898224,0.389463914,35.81228,139.72822
1,6,13,8,16,7,28.7,0,2,0.658813,0.670757952,35.81228,139.72822
1,6,13,8,16,7.5,28.7,0,2,1.2792904,1.237777224,35.81228,139.72822
1,6,13,8,16,8,29.2,0,1,1.78334,1.583626822,35.81228,139.72822
1,6,13,8,16,8.5,29.2,0,1,2.0122,1.909337201,35.81228,139.72822
1,6,13,8,16,9,30.3,0,2,1.8888312,1.881619811,35.81228,139.72822
1,6,13,8,16,9.5,30.3,0,2,1.8869712,2.020029463,35.81228,139.72822
1,6,13,8,16,10,31.1,0,1,2.0951406,1.784785729,35.81228,139.72822
1,6,13,8,16,10.5,31.1,0,1,2.3429406,1.794980487,35.81228,139.72822
1,6,13,8,16,11,31.8,0,1,2.3210596,2.216797674,35.81228,139.72822
1,6,13,8,16,11.5,31.8,0,1,2.17602,2.300914886,35.81228,139.72822
1,6,13,8,16,12,32.1,0,1,1.969792,1.910987688,35.81228,139.72822
1,6,13,8,16,12.5,32.1,0,1,1.5953124,2.149846286,35.81228,139.72822
1,6,13,8,16,13,32.4,0,1,1.9933914,1.495863748,35.81228,139.72822
1,6,13,8,16,13.5,32.4,0,1,1.806805,1.655092043,35.81228,139.72822
1,6,13,8,16,14,32.8,0,3,1.638,1.614679335,35.81228,139.72822
1,6,13,8,16,14.5,32.8,0,3,1.3642,1.3658294,35.81228,139.72822
1,6,13,8,16,15,31.6,0,1,1.0228,0.953819709,35.81228,139.72822
1,6,13,8,16,15.5,31.6,0,1,0.595944,0.615588636,35.81228,139.72822
1,6,13,8,16,16,30.9,0,3,0.3305936,0.360332273,35.81228,139.72822
1,6,13,8,16,16.5,30.9,0,3,0.1022976,0.188558221,35.81228,139.72822
1,6,13,8,16,17,30.4,0,3,0.117585,0.070714572,35.81228,139.72822
1,6,13,8,17,6.5,27.5,0,3,0.4505556,0.400033077,35.81228,139.72822
1,6,13,8,17,7,28.5,0,3,0.5122162,0.812823017,35.81228,139.72822
1,6,13,8,17,7.5,28.5,0,3,0.5331584,1.105021115,35.81228,139.72822
1,6,13,8,17,8,28.8,0,3,1.214765,0.879571627,35.81228,139.72822
1,6,13,8,17,8.5,28.8,0,3,1.9498218,1.322878111,35.81228,139.72822
1,6,13,8,17,9,30.7,0,3,1.638712,2.124255185,35.81228,139.72822
1,6,13,8,17,9.5,30.7,0,3,1.6788,1.560933355,35.81228,139.72822
1,6,13,8,17,10,30.9,0,3,2.3225202,1.749711823,35.81228,139.72822
1,6,13,8,17,10.5,30.9,0,3,2.054244,2.299934558,35.81228,139.72822
1,6,13,8,17,11,32.2,0,3,2.2384176,1.989689666,35.81228,139.72822
1,6,13,8,17,11.5,32.2,0,3,2.31231,2.219563639,35.81228,139.72822
1,6,13,8,17,12,31.7,0,3,2.2406384,2.19591284,35.81228,139.72822
1,6,13,8,17,12.5,31.7,0,3,1.8040654,2.146970857,35.81228,139.72822
1,6,13,8,17,13,32.2,0,3,1.9296998,1.699582837,35.81228,139.72822
1,6,13,8,17,13.5,32.2,0,3,1.6582512,1.550392529,35.81228,139.72822
1,6,13,8,17,14,32.1,0,3,1.639638,1.476985812,35.81228,139.72822
1,6,13,8,17,14.5,32.1,0,3,1.3655642,1.366221062,35.81228,139.72822
1,6,13,8,17,15,31.7,0,3,1.0238228,0.950454707,35.81228,139.72822
1,6,13,8,17,15.5,31.7,0,3,0.744744,0.742771351,35.81228,139.72822
1,6,13,8,17,16,30.6,0,3,0.3697784,0.413911493,35.81228,139.72822
1,6,13,8,17,16.5,30.6,0,3,0.1664704,0.205447517,35.81228,139.72822
1,6,13,8,17,17,30.6,0,3,0.117585,0.182637315,35.81228,139.72822
1,6,13,8,18,6.5,27.7,0,2,0.3116696,0.392722796,35.81228,139.72822
1,6,13,8,18,7,28.7,0,2,0.7015176,0.616691248,35.81228,139.72822
1,6,13,8,18,7.5,28.7,0,2,1.4488,1.318689821,35.81228,139.72822
1,6,13,8,18,8,30,0,2,1.806805,1.779983909,35.81228,139.72822
1,6,13,8,18,8.5,30,0,2,2.0142122,1.938691054,35.81228,139.72822
1,6,13,8,18,9,30.5,0,2,2.0332966,1.917647174,35.81228,139.72822
1,6,13,8,18,9.5,30.5,0,2,1.8041504,2.225994295,35.81228,139.72822
1,6,13,8,18,10,31.3,0,2,1.7832928,1.917562535,35.81228,139.72822
1,6,13,8,18,10.5,31.3,0,2,2.278558,1.740796046,35.81228,139.72822
1,6,13,8,18,11,31.8,0,2,2.3635612,2.327382657,35.81228,139.72822
1,6,13,8,18,11.5,31.8,0,2,2.136886,2.290682975,35.81228,139.72822
1,6,13,8,18,12,32.2,0,2,2.1978124,2.090044081,35.81228,139.72822
1,6,13,8,18,12.5,32.2,0,2,1.659037,2.125962702,35.81228,139.72822
1,6,13,8,18,13,32.3,0,2,1.8049434,1.594160238,35.81228,139.72822
1,6,13,8,18,13.5,32.3,0,2,1.8263172,1.749582466,35.81228,139.72822
1,6,13,8,18,14,31.6,0,2,1.6170378,1.550864522,35.81228,139.72822
1,6,13,8,18,14.5,31.6,0,2,1.0864036,1.347316516,35.81228,139.72822
1,6,13,8,18,15,31.3,0,2,1.0654014,0.909458168,35.81228,139.72822
1,6,13,8,18,15.5,31.3,0,2,0.6804406,0.718772927,35.81228,139.72822
1,6,13,8,18,16,30.8,0,2,0.369972,0.338625172,35.81228,139.72822
1,6,13,8,18,16.5,30.8,0,2,0.1498944,0.209620913,35.81228,139.72822
1,6,13,8,18,17,30.3,0,2,0.109947,0.123261745,35.81228,139.72822
1,6,13,8,19,6.5,28,0,1,0.3309724,0.23137942,35.81228,139.72822
1,6,13,8,19,7,29.2,0,2,0.6166566,0.564370497,35.81228,139.72822
1,6,13,8,19,7.5,29.2,0,2,1.3647696,0.99982424,35.81228,139.72822
1,6,13,8,19,8,30.4,0,2,1.5862294,1.677628197,35.81228,139.72822
1,6,13,8,19,8.5,30.4,0,2,1.991798,1.892946051,35.81228,139.72822
1,6,13,8,19,9,31,0,2,2.0117346,2.030817487,35.81228,139.72822
1,6,13,8,19,9.5,31,0,2,2.1555792,2.040228024,35.81228,139.72822
1,6,13,8,19,10,32,0,2,2.3405718,2.287315255,35.81228,139.72822
1,6,13,8,19,10.5,32,0,2,2.1770264,2.27850459,35.81228,139.72822
1,6,13,8,19,11,33,0,1,1.4705656,1.814460004,35.81228,139.72822
1,6,13,8,19,11.5,33,0,1,0.850032,1.754655251,35.81228,139.72822
1,6,13,8,19,12,33.1,0,2,1.7415348,1.376058543,35.81228,139.72822
1,6,13,8,19,12.5,33.1,0,2,1.86779,1.500044431,35.81228,139.72822
1,6,13,8,19,13,32.9,0,1,0.9376852,1.330998163,35.81228,139.72822
1,6,13,8,19,13.5,32.9,0,1,0.9374348,1.068960488,35.81228,139.72822
1,6,13,8,19,14,32.5,0,1,1.7422392,1.038473984,35.81228,139.72822
1,6,13,8,19,14.5,32.5,0,1,1.3647856,1.225916852,35.81228,139.72822
1,6,13,8,19,15,31.9,0,1,0.8936718,1.003747875,35.81228,139.72822
1,6,13,8,19,15.5,31.9,0,1,0.6804406,0.602274454,35.81228,139.72822
1,6,13,8,19,16,32.1,0,1,0.3308238,0.393644547,35.81228,139.72822
1,6,13,8,19,16.5,32.1,0,1,0.1335552,0.176680378,35.81228,139.72822
1,6,13,8,19,17,31.3,0,1,0.117585,0.149080022,35.81228,139.72822
1,6,13,8,20,6.5,28.5,0,2,0.2551736,0.341150498,35.81228,139.72822
1,6,13,8,20,7,29.6,0,1,0.5956434,0.59434948,35.81228,139.72822
1,6,13,8,20,7.5,29.6,0,1,1.2575584,1.307262092,35.81228,139.72822
1,6,13,8,20,8,30.7,0,3,1.8484466,1.425809774,35.81228,139.72822
1,6,13,8,20,8.5,30.7,0,3,2.0554534,1.969192345,35.81228,139.72822
1,6,13,8,20,9,32.1,0,1,2.1583562,1.999975116,35.81228,139.72822
1,6,13,8,20,9.5,32.1,0,1,2.1757248,2.148930257,35.81228,139.72822
1,6,13,8,20,10,32.5,0,3,2.0133186,2.364040929,35.81228,139.72822
1,6,13,8,20,10.5,32.5,0,3,1.5961712,2.261001368,35.81228,139.72822
1,6,13,8,20,11,33.3,0,3,1.8052292,1.956162557,35.81228,139.72822
1,6,13,8,20,11.5,33.3,0,3,1.3010212,1.846269693,35.81228,139.72822
1,6,13,8,20,12,32.1,0,3,1.6579592,1.289526355,35.81228,139.72822
1,6,13,8,20,12.5,32.1,0,3,1.043765,1.308172517,35.81228,139.72822
1,6,13,8,20,13,32.1,0,3,0.7223798,0.993311,35.81228,139.72822
1,6,13,8,20,13.5,32.1,0,3,0.765634,0.748776401,35.81228,139.72822
1,6,13,8,20,14,31.3,0,2,0.9152046,1.086801371,35.81228,139.72822
1,6,13,8,20,14.5,31.3,0,2,0.6381372,0.859893417,35.81228,139.72822
1,6,13,8,20,15,31.2,0,3,0.5332656,0.686850092,35.81228,139.72822
1,6,13,8,20,15.5,31.2,0,3,0.7661654,0.413857452,35.81228,139.72822
1,6,13,8,20,16,31,0,2,0.4306302,0.404932736,35.81228,139.72822
1,6,13,8,20,16.5,31,0,2,0.1498944,0.204511323,35.81228,139.72822
1,6,13,8,20,17,31.7,0,4,0.117585,0.140051851,35.81228,139.72822
1,6,13,8,21,6.5,27.4,0,4,0.1337072,0.098267452,35.81228,139.72822
1,6,13,8,21,7,27.4,0,4,0.149517,0.071157259,35.81228,139.72822
1,6,13,8,21,7.5,27.4,0,4,0.1173528,0.322201631,35.81228,139.72822
1,6,13,8,21,8,27.7,0,4,0.236,0.190856919,35.81228,139.72822
1,6,13,8,21,8.5,27.7,0,4,0.553758,0.541835134,35.81228,139.72822
1,6,13,8,21,9,27.7,0,4,0.5744102,0.773735086,35.81228,139.72822
1,6,13,8,21,9.5,27.7,0,4,1.1729216,0.623244091,35.81228,139.72822
1,6,13,8,21,10,29.7,0,4,1.4916106,1.070016539,35.81228,139.72822
1,6,13,8,21,10.5,29.7,0,4,2.1557756,1.862101067,35.81228,139.72822
1,6,13,8,21,11,30.8,0,4,1.722174,2.073586243,35.81228,139.72822
1,6,13,8,21,11.5,30.8,0,4,1.971602,1.77874027,35.81228,139.72822
1,6,13,8,21,12,31.7,0,4,1.1090708,1.780668668,35.81228,139.72822
1,6,13,8,21,12.5,31.7,0,4,0.8723678,1.309850297,35.81228,139.72822
1,6,13,8,21,13,32.8,0,4,0.744514,1.001208563,35.81228,139.72822
1,6,13,8,21,13.5,32.8,0,4,0.6591922,0.685170031,35.81228,139.72822
1,6,13,8,21,14,33.1,0,4,1.0016112,0.708566249,35.81228,139.72822
1,6,13,8,21,14.5,33.1,0,4,1.0864036,0.84349746,35.81228,139.72822
1,6,13,8,21,15,32.7,0,4,0.7016058,0.978860076,35.81228,139.72822
1,6,13,8,21,15.5,32.7,0,4,0.166796,0.549194663,35.81228,139.72822
1,6,13,8,21,16,31,0,4,0.1337072,0.238174646,35.81228,139.72822
1,6,13,8,21,16.5,31,0,4,0.1176896,0.040544932,35.81228,139.72822
1,6,13,8,21,17,28.1,12,4,0.046029,0.039961079,35.81228,139.72822
1,6,13,8,22,6.5,25.2,0,4,0.1177,0.151696416,35.81228,139.72822
1,6,13,8,22,7,25.8,0,4,0.1179972,0.141195765,35.81228,139.72822
1,6,13,8,22,7.5,25.8,0,4,0.3506096,0.37374569,35.81228,139.72822
1,6,13,8,22,8,26.1,0,4,0.409696,0.66233821,35.81228,139.72822
1,6,13,8,22,8.5,26.1,0,4,0.3111,1.105158277,35.81228,139.72822
1,6,13,8,22,9,26.8,0,4,0.310492,1.104662073,35.81228,139.72822
1,6,13,8,22,9.5,26.8,0,4,0.492448,0.594598749,35.81228,139.72822
1,6,13,8,22,10,27.4,0,4,0.5738788,0.680447334,35.81228,139.72822
1,6,13,8,22,10.5,27.4,0,4,1.0649012,0.806294737,35.81228,139.72822
1,6,13,8,22,11,28.2,0,2,1.1090312,1.306160006,35.81228,139.72822
1,6,13,8,22,11.5,28.2,0,2,1.086152,1.494794731,35.81228,139.72822
1,6,13,8,22,12,29.5,0,4,1.6579592,1.204061562,35.81228,139.72822
1,6,13,8,22,12.5,29.5,0,4,1.256844,1.413514105,35.81228,139.72822
1,6,13,8,22,13,30.3,0,2,1.7425652,1.40388393,35.81228,139.72822
1,6,13,8,22,13.5,30.3,0,2,1.3221192,1.614186853,35.81228,139.72822
1,6,13,8,22,14,30.9,0,2,1.0862544,1.384992805,35.81228,139.72822
1,6,13,8,22,14.5,30.9,0,2,0.9365056,0.821606542,35.81228,139.72822
1,6,13,8,22,15,31.6,0,2,0.9366042,0.990396384,35.81228,139.72822
1,6,13,8,22,15.5,31.6,0,2,0.637399,0.66554911,35.81228,139.72822
1,6,13,8,22,16,31.6,0,2,0.2184512,0.316606272,35.81228,139.72822
1,6,13,8,22,16.5,31.6,0,2,0.18352,0.145205296,35.81228,139.72822
1,6,13,8,22,17,31.8,0,4,0.117585,0.123751029,35.81228,139.72822
1,6,13,8,23,6.5,28.5,0,4,0.1177,0.151376512,35.81228,139.72822
1,6,13,8,23,7,29.1,0,4,0.149517,0.25814523,35.81228,139.72822
1,6,13,8,23,7.5,29.1,0,4,0.311492,0.266959901,35.81228,139.72822
1,6,13,8,23,8,29.2,0,4,0.29264,0.787771663,35.81228,139.72822
1,6,13,8,23,8.5,29.2,0,4,0.292434,0.693000304,35.81228,139.72822
1,6,13,8,23,9,29.4,0,4,0.3903328,0.215204846,35.81228,139.72822
1,6,13,8,23,9.5,29.4,0,4,0.369336,0.147384574,35.81228,139.72822
1,6,13,8,23,10,29.5,0,4,0.2086832,0.579428018,35.81228,139.72822
1,6,13,8,23,10.5,29.5,0,4,0.200702,0.312040372,35.81228,139.72822
1,6,13,8,23,11,29.5,0,15,0.7230688,0.251642037,35.81228,139.72822
1,6,13,8,23,11.5,29.5,0,15,0.9043396,0.705442667,35.81228,139.72822
1,6,13,8,23,12,30.1,0,4,0.553406,0.980927517,35.81228,139.72822
1,6,13,8,23,12.5,30.1,0,4,0.201178,0.488718853,35.81228,139.72822
1,6,13,8,23,13,30.3,0,15,0.553355,0.259914224,35.81228,139.72822
1,6,13,8,23,13.5,30.3,0,15,0.532209,0.362264265,35.81228,139.72822
1,6,13,8,23,14,30.5,0,4,0.273327,0.305506087,35.81228,139.72822
1,6,13,8,23,14.5,30.5,0,4,0.2740992,0.275533738,35.81228,139.72822
1,6,13,8,23,15,30.1,0,15,0.1502634,0.239166526,35.81228,139.72822
1,6,13,8,23,15.5,30.1,0,15,0.117438,0.123232774,35.81228,139.72822
1,6,13,8,23,16,27.7,5,4,0.1337072,0.017678332,35.81228,139.72822
1,6,13,8,23,16.5,27.7,5,4,0.1337072,NaN,35.81228,139.72822
1,6,13,8,23,17,25.3,0,4,0.2010316,NaN,35.81228,139.72822
1,6,13,8,24,6.5,25.3,0,4,0.2010316,0.241134273,35.81228,139.72822
1,6,13,8,24,7,26.5,0,10,0.2013018,0.395930165,35.81228,139.72822
1,6,13,8,24,7.5,26.5,0,10,0.5751736,0.479312125,35.81228,139.72822
1,6,13,8,24,8,27.4,0,4,0.553184,1.135534844,35.81228,139.72822
1,6,13,8,24,8.5,27.4,0,4,0.893894,0.755698651,35.81228,139.72822
1,6,13,8,24,9,29.2,0,10,1.2796706,1.218202144,35.81228,139.72822
1,6,13,8,24,9.5,29.2,0,10,1.4706288,1.233233923,35.81228,139.72822
1,6,13,8,24,10,29.6,0,4,1.2354994,1.56297729,35.81228,139.72822
1,6,13,8,24,10.5,29.6,0,4,1.4072752,1.356287943,35.81228,139.72822
1,6,13,8,24,11,31,0,4,2.0128672,1.465556736,35.81228,139.72822
1,6,13,8,24,11.5,31,0,4,1.88896,1.72406378,35.81228,139.72822
1,6,13,8,24,12,32.6,0,4,1.5540544,1.598105947,35.81228,139.72822
1,6,13,8,24,12.5,32.6,0,4,1.67994,1.480837078,35.81228,139.72822
1,6,13,8,24,13,33.3,0,4,1.1509784,1.357546707,35.81228,139.72822
1,6,13,8,24,13.5,33.3,0,4,1.0009264,1.319048616,35.81228,139.72822
1,6,13,8,24,14,32.8,0,4,1.0862544,1.023526629,35.81228,139.72822
1,6,13,8,24,14.5,32.8,0,4,0.7437796,0.957091663,35.81228,139.72822
1,6,13,8,24,15,32.7,0,4,0.627039,0.732319164,35.81228,139.72822
1,6,13,8,24,15.5,32.7,0,4,0.450179,0.552632652,35.81228,139.72822
1,6,13,8,24,16,31.9,0,4,0.2551736,0.290590029,35.81228,139.72822
1,6,13,8,24,16.5,31.9,0,4,0.1664704,0.111662479,35.81228,139.72822
1,6,13,8,24,17,32.4,0,4,0.117585,0.070387012,35.81228,139.72822
1,6,13,8,25,6.5,26.6,0,4,0.1177,0.11632452,35.81228,139.72822
1,6,13,8,25,7,24.5,0,10,0.1178352,0.179846227,35.81228,139.72822
1,6,13,8,25,7.5,24.5,0,10,0.1839976,0.109746548,35.81228,139.72822
1,6,13,8,25,8,23.8,1.5,4,0.192576,0.508720146,35.81228,139.72822
1,6,13,8,25,8.5,23.8,1.5,4,0.16592,0.358948072,35.81228,139.72822
1,6,13,8,25,9,24,0,10,0.2373046,0.245183867,35.81228,139.72822
1,6,13,8,25,9.5,24,0,10,0.6580896,0.548746066,35.81228,139.72822
1,6,13,8,25,10,24.1,0.5,4,0.5952214,0.436052724,35.81228,139.72822
1,6,13,8,25,10.5,24.1,0.5,4,0.330568,0.837216658,35.81228,139.72822
1,6,13,8,25,11,23.8,1.5,4,0.2369516,0.384941407,35.81228,139.72822
1,6,13,8,25,11.5,23.8,1.5,4,0.165284,0.272370559,35.81228,139.72822
1,6,13,8,25,12,24,0,4,0.350114,0.255595869,35.81228,139.72822
1,6,13,8,25,12.5,24,0,4,0.80886,0.496024539,35.81228,139.72822
1,6,13,8,25,13,24.6,0,4,0.7867702,0.811016626,35.81228,139.72822
1,6,13,8,25,13.5,24.6,0,4,0.3604082,0.914101618,35.81228,139.72822
1,6,13,8,25,14,24.9,0,4,0.2927244,0.480655263,35.81228,139.72822
1,6,13,8,25,14.5,24.9,0,4,0.449694,0.275536765,35.81228,139.72822
1,6,13,8,25,15,25.1,0,4,0.350238,0.368825221,35.81228,139.72822
1,6,13,8,25,15.5,25.1,0,4,0.218707,0.287063124,35.81228,139.72822
1,6,13,8,25,16,25.4,0,4,0.1337072,0.139416403,35.81228,139.72822
1,6,13,8,25,16.5,25.4,0,4,0.1176896,0.062698786,35.81228,139.72822
1,6,13,8,25,17,25.4,0,2,0.117585,0.053852396,35.81228,139.72822
1,6,13,8,26,6.5,23.8,0,2,0.183612,0.210646541,35.81228,139.72822
1,6,13,8,26,7,25.2,0,4,0.7021014,0.444555786,35.81228,139.72822
1,6,13,8,26,7.5,25.2,0,4,1.4488,1.419507017,35.81228,139.72822
1,6,13,8,26,8,27,0,4,1.889888,1.902534013,35.81228,139.72822
1,6,13,8,26,8.5,27,0,4,2.076074,2.082394308,35.81228,139.72822
1,6,13,8,26,9,27.5,0,4,1.9915844,2.203225395,35.81228,139.72822
1,6,13,8,26,9.5,27.5,0,4,1.7638592,2.042190362,35.81228,139.72822
1,6,13,8,26,10,28.5,0,4,1.7002938,2.222310295,35.81228,139.72822
1,6,13,8,26,10.5,28.5,0,4,1.5536696,1.597518076,35.81228,139.72822
1,6,13,8,26,11,28.6,0,3,1.1310164,1.717409416,35.81228,139.72822
1,6,13,8,26,11.5,28.6,0,3,1.0223996,1.217955081,35.81228,139.72822
1,6,13,8,26,12,28.8,0,4,1.1294,1.003426634,35.81228,139.72822
1,6,13,8,26,12.5,28.8,0,4,0.574498,0.937156603,35.81228,139.72822
1,6,13,8,26,13,28.7,0,3,1.0443318,0.694454569,35.81228,139.72822
1,6,13,8,26,13.5,28.7,0,3,1.68066,1.254938645,35.81228,139.72822
1,6,13,8,26,14,28.9,0,4,1.1938218,1.556758493,35.81228,139.72822
1,6,13,8,26,14.5,28.9,0,4,0.7651936,0.922257295,35.81228,139.72822
1,6,13,8,26,15,28.9,0,3,0.638337,0.612211527,35.81228,139.72822
1,6,13,8,26,15.5,28.9,0,3,0.450179,0.51136904,35.81228,139.72822
1,6,13,8,26,16,28.3,0,4,0.2184512,0.270812672,35.81228,139.72822
1,6,13,8,26,16.5,28.3,0,4,0.1498176,0.09316206,35.81228,139.72822
1,6,13,8,26,17,28.2,0,4,0.117568,0.073468607,35.81228,139.72822
1,6,13,8,27,6.5,20.9,0,2,0.2551736,0.272084689,35.81228,139.72822
1,6,13,8,27,7,21.9,0,2,0.389856,0.296521981,35.81228,139.72822
1,6,13,8,27,7.5,21.9,0,2,0.8084304,1.337286835,35.81228,139.72822
1,6,13,8,27,8,23.4,0,2,1.8267216,1.609040578,35.81228,139.72822
1,6,13,8,27,8.5,23.4,0,2,2.1173152,1.780472434,35.81228,139.72822
1,6,13,8,27,9,24.1,0,2,2.2200178,2.197265168,35.81228,139.72822
1,6,13,8,27,9.5,24.1,0,2,2.2182544,2.221338109,35.81228,139.72822
1,6,13,8,27,10,26.2,0,2,2.1982878,2.454793601,35.81228,139.72822
1,6,13,8,27,10.5,26.2,0,2,2.3635612,2.30433855,35.81228,139.72822
1,6,13,8,27,11,26.9,0,1,2.4452428,2.420688116,35.81228,139.72822
1,6,13,8,27,11.5,26.9,0,1,2.3635612,2.347276311,35.81228,139.72822
1,6,13,8,27,12,28.5,0,2,2.2610588,2.26079565,35.81228,139.72822
1,6,13,8,27,12.5,28.5,0,2,2.076074,2.033425674,35.81228,139.72822
1,6,13,8,27,13,29.1,0,1,2.0142122,2.072216883,35.81228,139.72822
1,6,13,8,27,13.5,29.1,0,1,1.8692674,1.869088316,35.81228,139.72822
1,6,13,8,27,14,29.6,0,1,1.7210784,1.769743479,35.81228,139.72822
1,6,13,8,27,14.5,29.6,0,1,1.4276,1.332769086,35.81228,139.72822
1,6,13,8,27,15,30.1,0,1,1.0868676,1.091251066,35.81228,139.72822
1,6,13,8,27,15.5,30.1,0,1,0.574425,0.810165463,35.81228,139.72822
1,6,13,8,27,16,28.9,0,1,0.4712708,0.392180863,35.81228,139.72822
1,6,13,8,27,16.5,28.9,0,1,0.1837836,0.162063999,35.81228,139.72822
1,6,13,8,27,17,29.1,0,3,0.1176,0.091450883,35.81228,139.72822
1,6,13,8,28,6.5,23.8,0,2,0.2184512,0.268916699,35.81228,139.72822
1,6,13,8,28,7,25.3,0,1,0.744,0.469812058,35.81228,139.72822
1,6,13,8,28,7.5,25.3,0,1,1.4502488,1.45370187,35.81228,139.72822
1,6,13,8,28,8,27.1,0,1,1.9088,1.867368064,35.81228,139.72822
1,6,13,8,28,8.5,27.1,0,1,2.1556494,2.166464431,35.81228,139.72822
1,6,13,8,28,9,28.1,0,1,2.3006256,2.36282468,35.81228,139.72822
1,6,13,8,28,9.5,28.1,0,1,2.2406384,2.186601387,35.81228,139.72822
1,6,13,8,28,10,28.9,0,1,2.3737714,2.373001169,35.81228,139.72822
1,6,13,8,28,10.5,28.9,0,1,2.4624,2.553972655,35.81228,139.72822
1,6,13,8,28,11,29.9,0,1,2.443904,2.492086419,35.81228,139.72822
1,6,13,8,28,11.5,29.9,0,1,2.3819144,2.41530278,35.81228,139.72822
1,6,13,8,28,12,31.7,0,1,2.2998088,2.244613649,35.81228,139.72822
1,6,13,8,28,12.5,31.7,0,1,2.176827,2.182132531,35.81228,139.72822
1,6,13,8,28,13,31.9,0,1,2.0738618,2.013033874,35.81228,139.72822
1,6,13,8,28,13.5,31.9,0,1,1.8468394,1.91739237,35.81228,139.72822
1,6,13,8,28,14,32.1,0,2,1.6381986,1.668075992,35.81228,139.72822
1,6,13,8,28,14.5,32.1,0,2,1.4276,1.296834053,35.81228,139.72822
1,6,13,8,28,15,31.3,0,1,1.1309298,1.023287438,35.81228,139.72822
1,6,13,8,28,15.5,31.3,0,1,0.292744,0.714559017,35.81228,139.72822
1,6,13,8,28,16,31.2,0,2,0.273408,0.365857485,35.81228,139.72822
1,6,13,8,28,16.5,31.2,0,2,0.133579,0.142942467,35.81228,139.72822
1,6,13,8,28,17,31.1,0,4,0.109956,0.061229741,35.81228,139.72822
1,6,13,8,29,6.5,25.9,0,2,0.3801376,0.27824877,35.81228,139.72822
1,6,13,8,29,7,26.4,0,4,0.574368,0.515091928,35.81228,139.72822
1,6,13,8,29,7.5,26.4,0,4,0.595269,1.13951451,35.81228,139.72822
1,6,13,8,29,8,26.5,0,2,0.3893952,0.840132017,35.81228,139.72822
1,6,13,8,29,8.5,26.5,0,2,1.3206374,0.667036899,35.81228,139.72822
1,6,13,8,29,9,26.8,0,4,1.4480128,1.930441175,35.81228,139.72822
1,6,13,8,29,9.5,26.8,0,4,2.135378,1.355894147,35.81228,139.72822
1,6,13,8,29,10,28,0,2,1.4070528,2.088028956,35.81228,139.72822
1,6,13,8,29,10.5,28,0,2,2.177685,1.979558706,35.81228,139.72822
1,6,13,8,29,11,29.3,0,2,2.401336,1.81817954,35.81228,139.72822
1,6,13,8,29,11.5,29.3,0,2,2.3203344,2.183076817,35.81228,139.72822
1,6,13,8,29,12,31,0,2,2.278558,1.608490596,35.81228,139.72822
1,6,13,8,29,12.5,31,0,2,1.8668286,1.865489954,35.81228,139.72822
1,6,13,8,29,13,30.5,0,2,1.5228254,1.888625425,35.81228,139.72822
1,6,13,8,29,13.5,30.5,0,2,0.828835,1.706277487,35.81228,139.72822
1,6,13,8,29,14,31.2,0,2,1.2996258,1.591514384,35.81228,139.72822
1,6,13,8,29,14.5,31.2,0,2,1.384772,1.199174863,35.81228,139.72822
1,6,13,8,29,15,31.3,0,2,1.0222656,1.052479132,35.81228,139.72822
1,6,13,8,29,15.5,31.3,0,2,0.679949,0.615043621,35.81228,139.72822
1,6,13,8,29,16,31.3,0,2,0.350208,0.404203428,35.81228,139.72822
